"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"break",200340274,,"verb.change",30,"v","recrudesce#1(recrudesce%2:30:01::),develop#20(develop%2:30:03::),break#53(break%2:30:01::)","happen","Report the news as it develops|These political movements recrudesce from time to time","recrudesce,develop,break",53,50,"also",200427793,"verb.change",30,"v","come through#1(come_through%2:30:00::),break through#2(break_through%2:30:00::)","penetrate","The sun broke through the clouds|The rescue team broke through the wall in the mine shaft","come through,break through"
"pullulate",202720088,,"verb.stative",42,"v","pullulate#1(pullulate%2:42:00::),teem#1(teem%2:42:00::),swarm#1(swarm%2:42:00::)","be teeming, be abuzz","The garden was swarming with bees|The plaza is teeming with undercover policemen|her mind pullulated with worries","pullulate,teem,swarm",1,50,"also",202721037,"verb.stative",42,"v","abound in#1(abound_in%2:42:00::),teem in#1(teem_in%2:42:00::),pullulate with#1(pullulate_with%2:42:00::)","exist in large quantity","","abound in,teem in,pullulate with"
"get dressed",200046251,,"verb.body",29,"v","get dressed#1(get_dressed%2:29:00::),dress#1(dress%2:29:00::)","put on clothes","we had to dress quickly|dress the patient|Can the child dress by herself?","get dressed,dress",1,50,"also",200045077,"verb.body",29,"v","underdress#2(underdress%2:29:00::),dress down#2(dress_down%2:29:00::)","dress informally and casually","On Fridays, employees can underdress","underdress,dress down"
"utter",200944164,1,"verb.communication",32,"v","mouth#1(mouth%2:32:00::),speak#1(speak%2:32:00::),verbalise#2(verbalise%2:32:00::),verbalize#2(verbalize%2:32:00::),talk#2(talk%2:32:00::),utter#3(utter%2:32:00::)","express in speech","She talks a lot of nonsense|This depressed patient does not verbalize","mouth,speak,verbalise,verbalize,talk,utter",3,50,"also",200918218,"verb.communication",32,"v","speak up#2(speak_up%2:32:03::)","speak louder; raise one's voice","The audience asked the lecturer to please speak up","speak up"
"bind",201287958,,"verb.contact",35,"v","tie#1(tie%2:35:00::),bind#8(bind%2:35:01::)","fasten or secure with a rope, string, or cord","They tied their victim to the chair","tie,bind",8,50,"also",201289431,"verb.contact",35,"v","tie down#1(tie_down%2:35:00::),tie up#1(tie_up%2:35:00::),truss#2(truss%2:35:02::),bind#5(bind%2:35:07::)","secure with or as if with ropes","tie down the prisoners|tie up the old newspapers and bring them to the recycling shed","tie down,tie up,truss,bind"
"cut into",201312276,,"verb.contact",35,"v","cut into#1(cut_into%2:35:01::),delve#1(delve%2:35:00::),dig#1(dig%2:35:00::),turn over#4(turn_over%2:35:00::)","turn up, loosen, or remove earth","Dig we must|turn over the soil for aeration","cut into,delve,dig,turn over",1,50,"also",201175348,"verb.consumption",34,"v","pitch in#1(pitch_in%2:34:00::),dig in#2(dig_in%2:34:00::)","eat heartily","The food was placed on the table and the children pitched in","pitch in,dig in"
"ingest",201159294,2,"verb.consumption",34,"v","ingest#1(ingest%2:34:00::),consume#2(consume%2:34:00::),have#6(have%2:34:00::),take in#15(take_in%2:34:00::),take#18(take%2:34:00::)","serve oneself to, or consume regularly","Have another bowl of chicken soup!|I don't take sugar in my coffee","ingest,consume,have,take in,take",1,50,"also",201200612,"verb.consumption",34,"v","suck in#1(suck_in%2:34:00::),sop up#2(sop_up%2:34:00::),take up#12(take_up%2:34:00::),take in#14(take_in%2:34:01::)","take up as if with a sponge","","suck in,sop up,take up,take in"
"cull",201384280,,"verb.contact",35,"v","cull#2(cull%2:35:00::),pick#2(pick%2:35:01::),pluck#6(pluck%2:35:01::)","look for and gather","pick mushrooms|pick flowers","cull,pick,pluck",2,50,"also",200679162,"verb.cognition",31,"v","sieve out#1(sieve_out%2:31:00::),pick over#1(pick_over%2:31:00::)","separate or remove","The customer picked over the selection","sieve out,pick over"
"cull",201384280,,"verb.contact",35,"v","cull#2(cull%2:35:00::),pick#2(pick%2:35:01::),pluck#6(pluck%2:35:01::)","look for and gather","pick mushrooms|pick flowers","cull,pick,pluck",2,50,"also",202111034,"verb.perception",39,"v","receive#3(receive%2:39:00::),pick up#9(pick_up%2:39:01::)","register (perceptual input)","pick up a signal","receive,pick up"
"cull",201384280,,"verb.contact",35,"v","cull#2(cull%2:35:00::),pick#2(pick%2:35:01::),pluck#6(pluck%2:35:01::)","look for and gather","pick mushrooms|pick flowers","cull,pick,pluck",2,50,"also",202121770,"verb.perception",39,"v","catch#2(catch%2:39:01::),pick up#14(pick_up%2:39:00::)","perceive with the senses quickly, suddenly, or momentarily","I caught the aroma of coffee|He caught the allusion in her glance|ears open to catch every sound|The dog picked up the scent|Catch a glimpse","catch,pick up"
"stand",202616647,53,"verb.stative",42,"v","stand#2(stand%2:42:04::)","be in some specified state or condition","I stand corrected","stand",2,50,"also",202679614,"verb.stative",42,"v","leap out#1(leap_out%2:42:00::),stand out#1(stand_out%2:42:02::),jump out#1(jump_out%2:42:00::),stick out#2(stick_out%2:42:02::),jump#5(jump%2:42:00::)","be highly noticeable","","leap out,stand out,jump out,stick out,jump"
"break",201371966,8,"verb.contact",35,"v","bust#1(bust%2:35:01::),break#4(break%2:35:01::)","ruin completely","He busted my radio!","bust,break",4,50,"also",201568504,"verb.contact",35,"v","bust up#1(bust_up%2:35:00::),wreck#1(wreck%2:35:00::),wrack#1(wrack%2:35:00::)","smash or break forcefully","The kid busted up the car","bust up,wreck,wrack"
"pay for",202389463,,"verb.social",41,"v","pay for#1(pay_for%2:41:00::),invite#5(invite%2:41:01::)","have as a guest","I invited them to a restaurant","pay for,invite",1,50,"also",202491674,"verb.social",41,"v","ask out#1(ask_out%2:41:00::),invite out#1(invite_out%2:41:00::),take out#5(take_out%2:41:00::),ask#6(ask%2:41:00::)","make a date","He asekd me to a dance|Has he asked you out yet?","ask out,invite out,take out,ask"
"reek",202127903,1,"verb.perception",39,"v","stink#2(stink%2:39:00::),reek#2(reek%2:39:00::)","smell badly and offensively","The building reeks of smoke","stink,reek",2,50,"also",202129819,"verb.perception",39,"v","smell up#1(smell_up%2:39:00::),stink up#1(stink_up%2:39:00::),stink out#1(stink_out%2:39:00::)","cause to smell bad; fill with a bad smell","","smell up,stink up,stink out"
"scant",202521466,,"verb.social",41,"v","scant#1(scant%2:41:01::),skimp#1(skimp%2:41:00::)","work hastily or carelessly; deal with inadequately and superficially","","scant,skimp",1,50,"also",202521284,"verb.social",41,"v","gloss over#1(gloss_over%2:41:00::),smooth over#1(smooth_over%2:41:00::),slur over#1(slur_over%2:41:00::),skimp over#1(skimp_over%2:41:00::),skate over#1(skate_over%2:41:00::)","treat hurriedly or avoid dealing with properly","","gloss over,smooth over,slur over,skimp over,skate over"
"gauge",200674051,2,"verb.cognition",31,"v","gauge#1(gauge%2:31:00::),estimate#1(estimate%2:31:00::),approximate#2(approximate%2:31:00::),judge#3(judge%2:31:01::),guess#3(guess%2:31:01::)","judge tentatively or form an estimate of (quantities or time)","I estimate this chicken to weigh three pounds","gauge,estimate,approximate,judge,guess",1,50,"also",200675384,"verb.cognition",31,"v","lowball#1(lowball%2:31:00::),underestimate#2(underestimate%2:31:00::)","make a deliberately low estimate","The construction company wanted the contract badly and lowballed","lowball,underestimate"
"point",200393693,,"verb.change",30,"v","taper#2(taper%2:30:00::),sharpen#7(sharpen%2:30:08::),point#13(point%2:30:00::)","give a point to","The candles are tapered","taper,sharpen,point",13,50,"also",200306198,"verb.change",30,"v","taper off#2(taper_off%2:30:00::)","become smaller or less active","Business tapered off","taper off"
"climb",201925471,36,"verb.motion",38,"v","climb#1(climb%2:38:00::),climb up#1(climb_up%2:38:00::),go up#5(go_up%2:38:01::),mount#6(mount%2:38:00::)","go upward with gradual or continuous progress","Did you ever climb up the hill behind your house?","climb,climb up,go up,mount",1,50,"also",201981790,"verb.motion",38,"v","climb down#1(climb_down%2:38:00::),alight#2(alight%2:38:00::)","come down","the birds alighted","climb down,alight"
"kick",201372769,7,"verb.contact",35,"v","kick#3(kick%2:35:00::)","strike with the foot","The boy kicked the dog|Kick the door down","kick",3,50,"also",201589197,"verb.contact",35,"v","kick down#1(kick_down%2:35:00::),kick in#3(kick_in%2:35:00::)","open violently","kick in the doors","kick down,kick in"
"kick",201372769,7,"verb.contact",35,"v","kick#3(kick%2:35:00::)","strike with the foot","The boy kicked the dog|Kick the door down","kick",3,50,"also",202406332,"verb.social",41,"v","boot out#1(boot_out%2:41:00::),drum out#1(drum_out%2:41:00::),oust#1(oust%2:41:00::),kick out#2(kick_out%2:41:00::),expel#2(expel%2:41:01::),throw out#3(throw_out%2:41:00::)","remove from a position or office","The chairman was ousted after he misappropriated funds","boot out,drum out,oust,kick out,expel,throw out"
"sift",201462027,1,"verb.contact",35,"v","sift#2(sift%2:35:00::),sieve#3(sieve%2:35:00::),strain#4(strain%2:35:01::)","separate by passing through a sieve or other straining device to separate out coarser elements","sift the flour","sift,sieve,strain",2,50,"also",200679162,"verb.cognition",31,"v","sieve out#1(sieve_out%2:31:00::),pick over#1(pick_over%2:31:00::)","separate or remove","The customer picked over the selection","sieve out,pick over"
"beat",200624272,,"verb.cognition",31,"v","baffle#1(baffle%2:31:00::),puzzle#1(puzzle%2:31:00::),mystify#1(mystify%2:31:00::),nonplus#1(nonplus%2:31:00::),perplex#1(perplex%2:31:00::),flummox#1(flummox%2:31:00::),dumbfound#1(dumbfound%2:31:00::),bewilder#1(bewilder%2:31:00::),stupefy#2(stupefy%2:31:00::),amaze#2(amaze%2:31:01::),gravel#3(gravel%2:31:00::),vex#5(vex%2:31:02::),pose#6(pose%2:31:09::),stick#16(stick%2:31:00::),beat#22(beat%2:31:00::),get#33(get%2:31:10::)","be a mystery or bewildering to","This beats me!|Got me--I don't know the answer!|a vexing problem|This question really stuck me","baffle,puzzle,mystify,nonplus,perplex,flummox,dumbfound,bewilder,stupefy,amaze,gravel,vex,pose,stick,beat,get",22,50,"also",200636784,"verb.cognition",31,"v","figure out#1(figure_out%2:31:00::),puzzle out#1(puzzle_out%2:31:00::),solve#1(solve%2:31:00::),lick#3(lick%2:31:00::),work out#7(work_out%2:31:04::),work#24(work%2:31:13::)","find the solution to (a problem or question) or understand the meaning of","did you solve the problem?|Work out your problems with the boss|this unpleasant situation isn't going to work itself out|did you get it?|Did you get my meaning?|He could not work the math problem","figure out,puzzle out,solve,lick,work out,work"
"reckon",200639137,1,"verb.cognition",31,"v","calculate#1(calculate%2:31:00::),compute#1(compute%2:31:00::),cipher#2(cipher%2:31:00::),cypher#2(cypher%2:31:00::),figure#4(figure%2:31:00::),reckon#4(reckon%2:31:01::),work out#6(work_out%2:31:06::)","make a mathematical calculation or computation","","calculate,compute,cipher,cypher,figure,reckon,work out",4,50,"also",200636784,"verb.cognition",31,"v","figure out#1(figure_out%2:31:00::),puzzle out#1(puzzle_out%2:31:00::),solve#1(solve%2:31:00::),lick#3(lick%2:31:00::),work out#7(work_out%2:31:04::),work#24(work%2:31:13::)","find the solution to (a problem or question) or understand the meaning of","did you solve the problem?|Work out your problems with the boss|this unpleasant situation isn't going to work itself out|did you get it?|Did you get my meaning?|He could not work the math problem","figure out,puzzle out,solve,lick,work out,work"
"hurry",202058905,30,"verb.motion",38,"v","hurry#1(hurry%2:38:00::),travel rapidly#1(travel_rapidly%2:38:00::),zip#2(zip%2:38:00::),speed#3(speed%2:38:00::)","move very fast","The runner zipped past us at breakneck speed","hurry,travel rapidly,zip,speed",1,50,"also",200439224,"verb.change",30,"v","accelerate#1(accelerate%2:30:00::),speed up#1(speed_up%2:30:00::),quicken#1(quicken%2:30:01::),speed#2(speed%2:30:00::)","move faster","The car accelerated","accelerate,speed up,quicken,speed"
"purchase",202211369,34,"verb.possession",40,"v","purchase#1(purchase%2:40:00::),buy#1(buy%2:40:00::)","obtain by purchase; acquire by means of a financial transaction","The family purchased a new car|The conglomerate acquired a new company|She buys for the big department store","purchase,buy",1,50,"also",202278525,"verb.possession",40,"v","buy out#1(buy_out%2:40:00::),buy up#1(buy_up%2:40:00::),take over#5(take_over%2:40:03::)","take over ownership of; of corporations and companies","","buy out,buy up,take over"
"sneak",201915413,2,"verb.motion",38,"v","mouse#1(mouse%2:38:00::),sneak#1(sneak%2:38:00::),pussyfoot#1(pussyfoot%2:38:00::),creep#2(creep%2:38:04::)","to go stealthily or furtively","..stead of sneaking around spying on the neighbor's house","mouse,sneak,pussyfoot,creep",1,50,"also",202079606,"verb.motion",38,"v","sneak away#1(sneak_away%2:38:00::),sneak off#1(sneak_off%2:38:00::),steal away#1(steal_away%2:38:00::),slip away#1(slip_away%2:38:01::),sneak out#1(sneak_out%2:38:00::)","leave furtively and stealthily","The lecture was boring and many students slipped out when the instructor turned towards the blackboard","sneak away,sneak off,steal away,slip away,sneak out"
"move",201838970,110,"verb.motion",38,"v","go#1(go%2:38:00::),travel#1(travel%2:38:00::),move#1(move%2:38:03::),locomote#1(locomote%2:38:00::)","change location; move, travel, or proceed, also metaphorically","How fast does your new car go?|The policemen went from door to door looking for the suspect|The soldiers moved towards the city in an attempt to take it before night fell|We travelled from Rome to Naples by bus|news travelled fast","go,travel,move,locomote",1,50,"also",201997674,"verb.motion",38,"v","draw back#1(draw_back%2:38:00::),move back#1(move_back%2:38:00::),recede#1(recede%2:38:01::),withdraw#1(withdraw%2:38:00::),pull back#1(pull_back%2:38:00::),pull away#1(pull_away%2:38:00::),retreat#1(retreat%2:38:00::),retire#3(retire%2:38:00::)","pull back or move away or backward","The enemy withdrew|The limo pulled away from the curb","draw back,move back,recede,withdraw,pull back,pull away,retreat,retire"
"move",201838970,110,"verb.motion",38,"v","go#1(go%2:38:00::),travel#1(travel%2:38:00::),move#1(move%2:38:03::),locomote#1(locomote%2:38:00::)","change location; move, travel, or proceed, also metaphorically","How fast does your new car go?|The policemen went from door to door looking for the suspect|The soldiers moved towards the city in an attempt to take it before night fell|We travelled from Rome to Naples by bus|news travelled fast","go,travel,move,locomote",1,50,"also",200783185,"verb.communication",32,"v","proceed#1(proceed%2:32:00::),continue#2(continue%2:32:00::),carry on#3(carry_on%2:32:00::),go on#4(go_on%2:32:00::)","continue talking","`I know it's hard', he continued, `but there is no choice'|carry on--pretend we are not in the room","proceed,continue,carry on,go on"
"move",201838970,110,"verb.motion",38,"v","go#1(go%2:38:00::),travel#1(travel%2:38:00::),move#1(move%2:38:03::),locomote#1(locomote%2:38:00::)","change location; move, travel, or proceed, also metaphorically","How fast does your new car go?|The policemen went from door to door looking for the suspect|The soldiers moved towards the city in an attempt to take it before night fell|We travelled from Rome to Naples by bus|news travelled fast","go,travel,move,locomote",1,50,"also",201859729,"verb.motion",38,"v","move out#2(move_out%2:38:00::)","move out of one's old house or office","","move out"
"have",202240287,7,"verb.possession",40,"v","accept#2(accept%2:40:00::),take#11(take%2:40:05::),have#14(have%2:40:05::)","receive willingly something given or offered","The only girl who would have him was the miller's daughter|I won't have this dog in my house!|Please accept my present","accept,take,have",14,50,"also",202662330,"verb.stative",42,"v","take in#1(take_in%2:42:00::)","provide with shelter","","take in"
"pay",202255932,138,"verb.possession",40,"v","pay#1(pay%2:40:00::)","give money, usually in exchange for goods or services","I paid four dollars for this sandwich|Pay the waitress, please","pay",1,50,"also",202305844,"verb.possession",40,"v","pay out#1(pay_out%2:40:00::),disburse#1(disburse%2:40:00::)","expend, as from a fund","","pay out,disburse"
"leap",201967149,22,"verb.motion",38,"v","bound#1(bound%2:38:01::),spring#1(spring%2:38:01::),leap#1(leap%2:38:00::),jump#1(jump%2:38:00::)","move forward by leaps and bounds","The horse bounded across the meadow|The child leapt across the puddle|Can you jump over the fence?","bound,spring,leap,jump",1,50,"also",202679614,"verb.stative",42,"v","leap out#1(leap_out%2:42:00::),stand out#1(stand_out%2:42:02::),jump out#1(jump_out%2:42:00::),stick out#2(stick_out%2:42:02::),jump#5(jump%2:42:00::)","be highly noticeable","","leap out,stand out,jump out,stick out,jump"
"trail",202005090,3,"verb.motion",38,"v","chase#1(chase%2:38:00::),go after#1(go_after%2:38:01::),tail#1(tail%2:38:00::),give chase#1(give_chase%2:38:00::),dog#1(dog%2:38:00::),trail#2(trail%2:38:00::),chase after#2(chase_after%2:38:00::),track#3(track%2:38:00::),tag#4(tag%2:38:00::)","go after with the intent to catch","the dog chased the rabbit|The policeman chased the mugger down the alley","chase,go after,tail,give chase,dog,trail,chase after,track,tag",2,50,"also",202005952,"verb.motion",38,"v","chase away#1(chase_away%2:38:00::),dispel#1(dispel%2:38:00::),drive away#1(drive_away%2:38:00::),drive off#1(drive_off%2:38:06::),drive out#1(drive_out%2:38:01::),run off#3(run_off%2:38:00::),turn back#3(turn_back%2:38:02::)","force to go away; used both with concrete and metaphoric meanings","Drive away potential burglars|drive away bad thoughts|dispel doubts|The supermarket had to turn back many disappointed customers","chase away,dispel,drive away,drive off,drive out,run off,turn back"
"get into",202019614,7,"verb.motion",38,"v","come in#1(come_in%2:38:02::),enter#1(enter%2:38:00::),get in#1(get_in%2:38:01::),move into#1(move_into%2:38:00::),go in#1(go_in%2:38:00::),go into#1(go_into%2:38:00::),get into#2(get_into%2:38:00::)","to come or go into","the boat entered an area of shallow marshes","come in,enter,get in,move into,go in,go into,get into",2,50,"also",201859500,"verb.motion",38,"v","move in#3(move_in%2:38:00::)","move into a new house or office","","move in"
"slip",201873800,6,"verb.motion",38,"v","slide#1(slide%2:38:01::),slew#2(slew%2:38:01::),slue#2(slue%2:38:01::),slip#3(slip%2:38:00::),skid#4(skid%2:38:00::)","move obliquely or sideways, usually in an uncontrolled manner","the wheels skidded against the sidewalk","slide,slew,slue,slip,skid",3,50,"also",200619963,"verb.cognition",31,"v","slip up#1(slip_up%2:31:00::),trip up#3(trip_up%2:31:01::),stumble#4(stumble%2:31:00::)","make an error","She slipped up and revealed the name","slip up,trip up,stumble"
"cook",202582369,,"verb.social",41,"v","fudge#1(fudge%2:41:00::),fake#2(fake%2:41:00::),falsify#2(falsify%2:41:00::),wangle#2(wangle%2:41:01::),misrepresent#2(misrepresent%2:41:00::),manipulate#3(manipulate%2:41:01::),cook#4(cook%2:41:00::)","tamper, with the purpose of deception","Fudge the figures|cook the books|falsify the data","fudge,fake,falsify,wangle,misrepresent,manipulate,cook",4,50,"also",201637504,"verb.creation",36,"v","cook up#2(cook_up%2:36:00::),fabricate#2(fabricate%2:36:00::),manufacture#2(manufacture%2:36:01::),invent#2(invent%2:36:01::),make up#5(make_up%2:36:01::)","concoct something artificial or untrue","","cook up,fabricate,manufacture,invent,make up"
"keep",202686844,206,"verb.stative",42,"v","keep#1(keep%2:42:00::),maintain#1(maintain%2:42:00::),hold#1(hold%2:42:00::)","cause to continue in a certain state, position, or activity; e.g., `keep clean'","hold in place|She always held herself as a lady|The students keep me on my toes","keep,maintain,hold",1,50,"also",200813522,"verb.communication",32,"v","stay off#1(stay_off%2:32:00::),keep off#2(keep_off%2:32:00::)","refrain from entering or walking onto","keep off the grass|stay off the premises","stay off,keep off"
"keep",202686844,206,"verb.stative",42,"v","keep#1(keep%2:42:00::),maintain#1(maintain%2:42:00::),hold#1(hold%2:42:00::)","cause to continue in a certain state, position, or activity; e.g., `keep clean'","hold in place|She always held herself as a lady|The students keep me on my toes","keep,maintain,hold",1,50,"also",202687486,"verb.stative",42,"v","hold over#3(hold_over%2:42:00::)","keep in a position or state from an earlier period of time","","hold over"
"direct",201954539,5,"verb.motion",38,"v","send#1(send%2:38:01::),direct#6(direct%2:38:01::)","cause to go somewhere","The explosion sent the car flying in the air|She sent her children to camp|He directed all his energies into his dissertation","send,direct",6,50,"also",202470743,"verb.social",41,"v","send packing#1(send_packing%2:41:00::),send away#1(send_away%2:41:01::),dismiss#3(dismiss%2:41:01::),drop#14(drop%2:41:00::)","stop associating with","They dropped her after she had a child out of wedlock","send packing,send away,dismiss,drop"
"bridge",202628514,3,"verb.stative",42,"v","bridge#1(bridge%2:42:00::),bridge over#2(bridge_over%2:42:00::)","connect or reduce the distance between","","bridge,bridge over",1,50,"also",202628666,"verb.stative",42,"v","bridge over#1(bridge_over%2:42:01::),tide over#1(tide_over%2:42:00::),keep going#2(keep_going%2:42:00::)","suffice for a period between two points","This money will keep us going for another year","bridge over,tide over,keep going"
"run",202691014,21,"verb.stative",42,"v","extend#2(extend%2:42:03::),run#3(run%2:42:00::),lead#6(lead%2:42:00::),pass#6(pass%2:42:08::),go#7(go%2:42:00::)","stretch out over a distance, space, time, or scope; run or extend between two points or beyond a certain point","Service runs all the way to Cranbury|His knowledge doesn't go very far|My memory extends back to my fourth year of life|The facts extend beyond a consideration of her personal assets","extend,run,lead,pass,go",3,50,"also",202690727,"verb.stative",42,"v","extend to#1(extend_to%2:42:00::),reach#6(reach%2:42:00::),touch#9(touch%2:42:01::)","to extend as far as","The sunlight reached the wall|Can he reach?|The chair must not touch the wall","extend to,reach,touch"
"chase after",202005090,,"verb.motion",38,"v","chase#1(chase%2:38:00::),go after#1(go_after%2:38:01::),tail#1(tail%2:38:00::),give chase#1(give_chase%2:38:00::),dog#1(dog%2:38:00::),trail#2(trail%2:38:00::),chase after#2(chase_after%2:38:00::),track#3(track%2:38:00::),tag#4(tag%2:38:00::)","go after with the intent to catch","the dog chased the rabbit|The policeman chased the mugger down the alley","chase,go after,tail,give chase,dog,trail,chase after,track,tag",2,50,"also",202030208,"verb.motion",38,"v","tag along#1(tag_along%2:38:00::)","go along with, often uninvited","my younger brother often tagged along when I went out with my friends","tag along"
