"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"right",302037812,,"adj.all",0,"a","right#7(right%3:00:03::)","of or belonging to the political or intellectual right","","right",7,50,"also",300576814,"adj.all",0,"a","conservative#1(conservative%3:00:00::)","resistant to change, particularly in relation to politics or religion","","conservative"
"pessimistic",301669232,1,"adj.all",0,"a","pessimistic#1(pessimistic%3:00:00::)","expecting the worst possible outcome","","pessimistic",1,50,"also",301232050,"adj.all",0,"a","hopeless#1(hopeless%3:00:00::)","without hope because there seems to be no possibility of comfort or success","in an agony of hopeless grief|with a hopeless sigh he sat down","hopeless"
"pessimistic",301669232,1,"adj.all",0,"a","pessimistic#1(pessimistic%3:00:00::)","expecting the worst possible outcome","","pessimistic",1,50,"also",301823910,"adj.all",0,"a","negative#1(negative%3:00:02::)","characterized by or displaying negation or denial or opposition or resistance; having no positive features","a negative outlook on life|a colorless negative personality|a negative reaction to an advertising campaign|a negative evaluation","negative"
"thinkable",302427161,,"adj.all",0,"a","thinkable#1(thinkable%3:00:00::)","capable of being conceived or imagined or considered","","thinkable",1,50,"also",300647952,"adj.all",0,"a","credible#1(credible%3:00:00::),believable#1(believable%3:00:04::)","capable of being believed","completely credible testimony|credible information","credible,believable"
"old",301642752,95,"adj.all",0,"a","old#2(old%3:00:01::)","of long duration; not new","old tradition|old house|old wine|old country|old friendships|old money","old",2,50,"also",302591378,"adj.all",0,"a","worn#1(worn%3:00:00::)","affected by wear; damaged by long use","worn threads on the screw|a worn suit|the worn pockets on the jacket","worn"
"sympathetic",302383952,8,"adj.all",0,"a","sympathetic#2(sympathetic%3:00:00::)","expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward","sympathetic to the students' cause|a sympathetic observer|a sympathetic gesture","sympathetic",2,50,"also",300562942,"adj.all",0,"a","congenial#1(congenial%3:00:00::)","suitable to your needs","a congenial atmosphere to work in|two congenial spirits united...by mutual confidence and reciprocal virtues","congenial"
"soft",301159749,13,"adj.all",0,"a","soft#2(soft%3:00:02::)","compassionate and kind; conciliatory","he was soft on his children","soft",2,50,"also",302458432,"adj.all",0,"a","tender#1(tender%3:00:03::)","given to sympathy or gentleness or sentimentality","a tender heart|a tender smile|tender loving care|tender memories|a tender mother","tender"
"important",301278844,146,"adj.all",0,"a","of import#1(of_import%3:00:00::),important#1(important%3:00:00::)","of great significance or value","important people|the important questions of the day","of import,important",1,50,"also",302511303,"adj.all",0,"a","valuable#1(valuable%3:00:00::)","having great material or monetary value especially for use or exchange","a valuable diamond","valuable"
"important",301278844,146,"adj.all",0,"a","of import#1(of_import%3:00:00::),important#1(important%3:00:00::)","of great significance or value","important people|the important questions of the day","of import,important",1,50,"also",302169242,"adj.all",0,"a","significant#1(significant%3:00:00::),important#2(important%3:00:04::)","important in effect or meaning","a significant change in tax laws|a significant change in the Constitution|a significant contribution|significant details|statistically significant","significant,important"
"acceptable",300017820,2,"adj.all",0,"a","acceptable#1(acceptable%3:00:00::)","worthy of acceptance or satisfactory","acceptable levels of radiation|performances varied from acceptable to excellent","acceptable",1,50,"also",302088111,"adj.all",0,"a","satisfactory#1(satisfactory%3:00:00::)","giving satisfaction","satisfactory living conditions|his grades were satisfactory","satisfactory"
"best",300229099,94,"adj.all",0,"a","best#1(best%3:00:00::)","(superlative of `good') having the most positive qualities","the best film of the year|the best solution|the best time for planting|wore his best suit","best",1,50,"also",302349806,"adj.all",0,"a","superior#1(superior%3:00:02::)","of high or superior quality or performance","superior wisdom derived from experience|superior math students","superior"
"delicate",300709426,6,"adj.all",0,"a","delicate#1(delicate%3:00:00::)","exquisitely fine and subtle and pleasing; susceptible to injury","a delicate violin passage|delicate china|a delicate flavor|the delicate wing of a butterfly","delicate",1,50,"also",302332525,"adj.all",0,"a","weak#1(weak%3:00:00::)","wanting in physical strength","a weak pillar","weak"
"undeterminable",300742908,,"adj.all",0,"a","undeterminable#1(undeterminable%3:00:00::),indeterminable#1(indeterminable%3:00:00::)","not capable of being definitely decided or ascertained","","undeterminable,indeterminable",1,50,"also",300302637,"adj.all",0,"a","incalculable#1(incalculable%3:00:00::)","not able to be computed or enumerated","","incalculable"
"good",301127033,190,"adj.all",0,"a","good#1(good%3:00:01::)","having desirable or positive qualities especially those suitable for a thing specified","good news from the hospital|a good report card|a good knife is one good for cutting|this stump will make a good picnic table|a good check|a good joke|a good exterior paint|a good secretary|a good dress for the office|when she was good she was very very good","good",1,50,"also",300229099,"adj.all",0,"a","best#1(best%3:00:00::)","(superlative of `good') having the most positive qualities","the best film of the year|the best solution|the best time for planting|wore his best suit","best"
"modern",301539976,57,"adj.all",0,"a","modern#1(modern%3:00:00::)","belonging to the modern era; since the Middle Ages","modern art|modern furniture|modern history|totem poles are modern rather than prehistoric","modern",1,50,"also",301645249,"adj.all",0,"a","new#1(new%3:00:00::)","not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered","a new law|new cars|a new comet|a new friend|a new year|the New World","new"
"literal",301421834,,"adj.all",0,"a","literal#3(literal%3:00:00::)","limited to the explicit meaning of a word or text","a literal translation","literal",3,50,"also",300917636,"adj.all",0,"a","exact#1(exact%3:00:00::)","marked by strict and particular and complete accordance with fact","an exact mind|an exact copy|hit the exact center of the target","exact"
"opportune",301665592,,"adj.all",0,"a","opportune#1(opportune%3:00:00::)","suitable or at a time that is suitable or advantageous especially for a particular purpose","an opportune place to make camp|an opportune arrival|an opportune time to receive guests","opportune",1,50,"also",300064738,"adj.all",0,"a","advantageous#1(advantageous%3:00:00::),favourable#3(favourable%3:00:03::),favorable#4(favorable%3:00:03::)","giving an advantage","a contract advantageous to our country|socially advantageous to entertain often","advantageous,favourable,favorable"
"unenthusiastic",300890455,1,"adj.all",0,"a","unenthusiastic#1(unenthusiastic%3:00:00::)","not enthusiastic; lacking excitement or ardor","an unenthusiastic performance by the orchestra|unenthusiastic applause","unenthusiastic",1,50,"also",302289478,"adj.all",0,"a","spiritless#1(spiritless%3:00:00::)","lacking ardor or vigor or energy","a spiritless reply to criticism","spiritless"
"incomparable",300506504,,"adj.all",0,"a","uncomparable#1(uncomparable%3:00:00::),incomparable#1(incomparable%3:00:00::)","such that comparison is impossible; unsuitable for comparison or lacking features that can be compared","an incomparable week of rest and pleasure|the computer proceeds with its incomparable logic and efficiency|this report is incomparable with the earlier ones because of different breakdowns of the data","uncomparable,incomparable",1,50,"also",301679956,"adj.all",0,"a","extraordinary#1(extraordinary%3:00:00::)","beyond what is ordinary or usual; highly unusual or exceptional or remarkable","extraordinary authority|an extraordinary achievement|her extraordinary beauty|enjoyed extraordinary popularity|an extraordinary capacity for work|an extraordinary session of the legislature","extraordinary"
"peaceable",301745313,,"adj.all",0,"a","peaceful#1(peaceful%3:00:00::),peaceable#2(peaceable%3:00:00::)","not disturbed by strife or turmoil or war","a peaceful nation|peaceful times|a far from peaceful Christmas|peaceful sleep","peaceful,peaceable",2,50,"also",302523450,"adj.all",0,"a","nonviolent#1(nonviolent%3:00:00::)","abstaining (on principle) from the use of violence","","nonviolent"
"rational",301932033,4,"adj.all",0,"a","rational#1(rational%3:00:00::)","consistent with or based on or using reason","a process of rational inference|rational thought|rational behavior","rational",1,50,"also",301950285,"adj.all",0,"a","sensible#1(sensible%3:00:04::),reasonable#1(reasonable%3:00:00::)","showing reason or sound judgment","a sensible choice|a sensible person","sensible,reasonable"
"unfavorable",300065808,,"adj.all",0,"a","disadvantageous#1(disadvantageous%3:00:00::),unfavourable#3(unfavourable%3:00:03::),unfavorable#3(unfavorable%3:00:03::)","involving or creating circumstances detrimental to success or effectiveness","a disadvantageous outcome|a well-known study from the 1970's showed that gender stereotyping placed women in a disadvantageous position|made an unfavorable impression","disadvantageous,unfavourable,unfavorable",3,50,"also",301163698,"adj.all",0,"a","harmful#1(harmful%3:00:00::)","causing or capable of causing harm","too much sun is harmful to the skin|harmful effects of smoking","harmful"
"formal",301045721,13,"adj.all",0,"a","formal#1(formal%3:00:01::)","being in accord with established forms and conventions and requirements (as e.g. of formal dress)","pay one's formal respects|formal dress|a formal ball|a formal education|the requirement was only formal and often ignored","formal",1,50,"also",300607984,"adj.all",0,"a","conventional#1(conventional%3:00:00::)","following accepted customs and proprieties","conventional wisdom|she had strayed from the path of conventional behavior|conventional forms of address","conventional"
"unfrozen",301083494,2,"adj.all",0,"a","unfrozen#1(unfrozen%3:00:00::)","not frozen","unfrozen ground","unfrozen",1,50,"also",301509842,"adj.all",0,"a","melted#1(melted%3:00:00::),liquified#1(liquified%3:00:04::),liquid#4(liquid%3:00:04::)","changed from a solid to a liquid state","rivers filled to overflowing by melted snow","melted,liquified,liquid"
"asymmetric",302382637,2,"adj.all",0,"a","asymmetrical#1(asymmetrical%3:00:00::),asymmetric#1(asymmetric%3:00:00::)","characterized by asymmetry in the spatial arrangement or placement of parts or components","","asymmetrical,asymmetric",1,50,"also",301967838,"adj.all",0,"a","irregular#1(irregular%3:00:00::)","contrary to rule or accepted order or general practice","irregular hiring practices","irregular"
"unqualified",301918058,,"adj.all",0,"a","unqualified#2(unqualified%3:00:01::)","not meeting the proper standards and requirements and training","","unqualified",2,50,"also",300856258,"adj.all",0,"a","ineligible#1(ineligible%3:00:00::)","not eligible","ineligible to vote|ineligible for retirement benefits","ineligible"
"good",301133600,12,"adj.all",0,"a","good#3(good%3:00:02::)","morally admirable","","good",3,50,"also",301127033,"adj.all",0,"a","good#1(good%3:00:01::)","having desirable or positive qualities especially those suitable for a thing specified","good news from the hospital|a good report card|a good knife is one good for cutting|this stump will make a good picnic table|a good check|a good joke|a good exterior paint|a good secretary|a good dress for the office|when she was good she was very very good","good"
"enterprising",300888121,3,"adj.all",0,"a","enterprising#1(enterprising%3:00:00::)","marked by imagination, initiative, and readiness to undertake new projects","an enterprising foreign policy|an enterprising young man likely to go far","enterprising",1,50,"also",300066400,"adj.all",0,"a","adventurous#1(adventurous%3:00:00::),adventuresome#1(adventuresome%3:00:00::)","willing to undertake or seeking out new and daring enterprises","adventurous pioneers|the risks and gains of an adventuresome economy","adventurous,adventuresome"
"enterprising",300888121,3,"adj.all",0,"a","enterprising#1(enterprising%3:00:00::)","marked by imagination, initiative, and readiness to undertake new projects","an enterprising foreign policy|an enterprising young man likely to go far","enterprising",1,50,"also",300877002,"adj.all",0,"a","energic#1(energic%3:00:00::),energetic#1(energetic%3:00:00::)","possessing or exerting or displaying energy","an energetic fund raiser for the college|an energetic group of hikers|it caused an energetic chemical reaction","energic,energetic"
"stingy",300107268,,"adj.all",0,"a","meager#1(meager%3:00:00::),meagerly#1(meagerly%3:00:00::),meagre#1(meagre%3:00:00::),scrimpy#1(scrimpy%3:00:00::),stingy#2(stingy%3:00:02::)","deficient in amount or quality or extent","meager resources|meager fare","meager,meagerly,meagre,scrimpy,stingy",2,50,"also",300016794,"adj.all",0,"a","scarce#1(scarce%3:00:00::)","deficient in quantity or number compared with the demand","fresh vegetables were scarce during the drought","scarce"
"heavenly",301182641,,"adj.all",0,"a","heavenly#3(heavenly%3:00:00::)","of or belonging to heaven or god","","heavenly",3,50,"also",301562468,"adj.all",0,"a","immortal#1(immortal%3:00:00::)","not subject to death","","immortal"
"heavenly",301182641,,"adj.all",0,"a","heavenly#3(heavenly%3:00:00::)","of or belonging to heaven or god","","heavenly",3,50,"also",301307481,"adj.all",0,"a","supernal#1(supernal%3:00:00::)","being or coming from on high","interpret the plague as a visitation from heaven, a supernal punishment for the sins of men","supernal"
"unintelligent",301339712,1,"adj.all",0,"a","unintelligent#1(unintelligent%3:00:00::),stupid#3(stupid%3:00:02::)","lacking intelligence","a dull job with lazy and unintelligent co-workers","unintelligent,stupid",1,50,"also",300441328,"adj.all",0,"a","stupid#1(stupid%3:00:00::)","lacking or marked by lack of intellectual acuity","","stupid"
"unintelligent",301339712,1,"adj.all",0,"a","unintelligent#1(unintelligent%3:00:00::),stupid#3(stupid%3:00:02::)","lacking intelligence","a dull job with lazy and unintelligent co-workers","unintelligent,stupid",1,50,"also",301846453,"adj.all",0,"a","retarded#1(retarded%3:00:00::)","relatively slow in mental or emotional or physical development","providing a secure and sometimes happy life for the retarded","retarded"
"expressed",300943807,1,"adj.all",0,"a","explicit#1(explicit%3:00:00::),expressed#2(expressed%3:00:00::)","precisely and clearly expressed or readily observable; leaving nothing to implication","explicit instructions|she made her wishes explicit|explicit sexual scenes","explicit,expressed",2,50,"also",300899949,"adj.all",0,"a","unequivocal#1(unequivocal%3:00:00::),univocal#1(univocal%3:00:00::),unambiguous#2(unambiguous%3:00:04::)","admitting of no doubt or misunderstanding; having only one meaning or interpretation and leading to only one conclusion","unequivocal evidence|took an unequivocal position|an unequivocal success|an unequivocal promise|an unequivocal (or univocal) statement","unequivocal,univocal,unambiguous"
"benign",300228210,,"adj.all",0,"a","benignant#1(benignant%3:00:04::),benign#2(benign%3:00:00::)","pleasant and beneficial in nature or influence","a benign smile|the benign sky|the benign influence of pure air","benignant,benign",2,50,"also",301375148,"adj.all",0,"a","kind#1(kind%3:00:00::)","having or showing a tender and considerate and helpful nature; used especially of persons and their behavior","kind to sick patients|a kind master|kind words showing understanding and sympathy|thanked her for her kind letter","kind"
"material",300632929,,"adj.all",0,"a","corporeal#1(corporeal%3:00:00::),material#5(material%3:00:04::)","having material or physical form or substance","that which is created is of necessity corporeal and visible and tangible","corporeal,material",5,50,"also",300630781,"adj.all",0,"a","bodied#1(bodied%3:00:00::)","having a body or a body of a specified kind; often used in combination","strong-bodied|big-bodied","bodied"
"forward",300204829,8,"adj.all",0,"a","forward#1(forward%3:00:01::)","at or near or directed toward the front","the forward section of the aircraft|a forward plunge down the stairs|forward motion","forward",1,50,"also",301882367,"adj.all",0,"a","progressive#1(progressive%3:00:01::)","favoring or promoting progress","progressive schools","progressive"
"happy",301151909,37,"adj.all",0,"a","happy#1(happy%3:00:00::)","enjoying or showing or marked by joy or pleasure","a happy smile|spent many happy days on the beach|a happy marriage","happy",1,50,"also",300363547,"adj.all",0,"a","cheerful#1(cheerful%3:00:00::)","being full of or promoting cheer; having or showing good spirits","her cheerful nature|a cheerful greeting|as cheerful as anyone confined to a hospital bed could be|a cheerful room","cheerful"
"premeditated",301848850,,"adj.all",0,"a","premeditated#1(premeditated%3:00:00::)","characterized by deliberate purpose and some degree of planning","a premeditated crime","premeditated",1,50,"also",301801829,"adj.all",0,"a","planned#1(planned%3:00:00::)","designed or carried out according to a plan","the planned outlays for new equipment","planned"
"unwanted",302538384,2,"adj.all",0,"a","unwanted#1(unwanted%3:00:00::)","not wanted; not needed","tried to give away unwanted kittens","unwanted",1,50,"also",301466231,"adj.all",0,"a","unloved#1(unloved%3:00:00::)","not loved","","unloved"
"mismatched",301490717,,"adj.all",0,"a","mismatched#1(mismatched%3:00:00::)","either not matched or unsuitably matched","","mismatched",1,50,"also",300510104,"adj.all",0,"a","incompatible#1(incompatible%3:00:01::)","not compatible","incompatible personalities|incompatible colors","incompatible"
"uneducated",300834347,,"adj.all",0,"a","uneducated#1(uneducated%3:00:00::)","not having a good education","","uneducated",1,50,"also",300413644,"adj.all",0,"a","noncivilized#1(noncivilized%3:00:00::),noncivilised#1(noncivilised%3:00:00::)","not having a high state of culture and social development","","noncivilized,noncivilised"
"scrimpy",300107268,,"adj.all",0,"a","meager#1(meager%3:00:00::),meagerly#1(meagerly%3:00:00::),meagre#1(meagre%3:00:00::),scrimpy#1(scrimpy%3:00:00::),stingy#2(stingy%3:00:02::)","deficient in amount or quality or extent","meager resources|meager fare","meager,meagerly,meagre,scrimpy,stingy",1,50,"also",300016794,"adj.all",0,"a","scarce#1(scarce%3:00:00::)","deficient in quantity or number compared with the demand","fresh vegetables were scarce during the drought","scarce"
"secular",302587990,,"adj.all",0,"a","worldly#1(worldly%3:00:00::),secular#2(secular%3:00:07::),temporal#4(temporal%3:00:00::)","characteristic of or devoted to the temporal world as opposed to the spiritual world","worldly goods and advancement|temporal possessions of the church","worldly,secular,temporal",2,50,"also",302278496,"adj.all",0,"a","sophisticated#1(sophisticated%3:00:00::)","having or appealing to those having worldly knowledge and refinement and savoir-faire","sophisticated young socialites|a sophisticated lifestyle|a sophisticated book|a sophisticated audience","sophisticated"
"unconnected",300569948,,"adj.all",0,"a","unconnected#1(unconnected%3:00:00::)","not joined or linked together","","unconnected",1,50,"also",301982176,"adj.all",0,"a","unrelated#1(unrelated%3:00:02::)","lacking a logical or causal relation","","unrelated"
"resolute",301997105,1,"adj.all",0,"a","resolute#1(resolute%3:00:00::)","firm in purpose or belief; characterized by firmness and determination","stood resolute against the enemy|faced with a resolute opposition|a resolute and unshakeable faith","resolute",1,50,"also",300687848,"adj.all",0,"a","decisive#1(decisive%3:00:00::)","determining or having the power to determine an outcome","cast the decisive vote|two factors had a decisive influence","decisive"
"decent",300686300,,"adj.all",0,"a","decent#3(decent%3:00:00::)","conforming to conventions of sexual behavior","speech in this circle, if not always decent, never became lewd","decent",3,50,"also",300425527,"adj.all",0,"a","unobjectionable#1(unobjectionable%3:00:02::),clean#8(clean%3:00:02::)","(of behavior or especially language) free from objectionable elements; fit for all observers","good clean fun|a clean joke","unobjectionable,clean"
"prudent",301904458,,"adj.all",0,"a","prudent#1(prudent%3:00:00::)","careful and sensible; marked by sound judgment","prudent rulers|prudent hesitation|more prudent to hide than to fight|a prudent manager","prudent",1,50,"also",300309819,"adj.all",0,"a","careful#1(careful%3:00:00::)","exercising caution or showing care or attention","they were careful when crossing the busy street|be careful to keep her shoes clean|careful art restorers|careful of the rights of others|careful about one's behavior|did very careful research","careful"
"asleep",300189224,9,"adj.all",0,"a","asleep#1(asleep%3:00:00::)","in a state of sleep","were all asleep when the phone rang|fell asleep at the wheel","asleep",1,50,"also",300573998,"adj.all",0,"a","unconscious#1(unconscious%3:00:00::)","not conscious; lacking awareness and the capacity for sensory perception as if asleep or dead","lay unconscious on the floor","unconscious"
"dyspneal",300268737,,"adj.all",0,"a","breathless#1(breathless%3:00:00::),dyspneal#1(dyspneal%3:00:00::),dyspnoeic#1(dyspnoeic%3:00:00::),dyspnoeal#1(dyspnoeal%3:00:00::),dyspneic#1(dyspneic%3:00:00::)","not breathing or able to breathe except with difficulty","breathless at thought of what I had done|breathless from running|followed the match with breathless interest","breathless,dyspneal,dyspnoeic,dyspnoeal,dyspneic",1,50,"also",302519820,"adj.all",0,"a","unventilated#1(unventilated%3:00:00::)","not ventilated","stuffy unventilated rooms","unventilated"
"lawful",301398794,,"adj.all",0,"a","lawful#1(lawful%3:00:00::)","conformable to or allowed by law","lawful methods of dissent","lawful",1,50,"also",301403738,"adj.all",0,"a","legal#1(legal%3:00:00::)","established by or founded upon law or official or accepted rules","","legal"
"selfless",300102370,,"adj.all",0,"a","selfless#1(selfless%3:00:00::),altruistic#1(altruistic%3:00:00::)","showing unselfish concern for the welfare of others","","selfless,altruistic",1,50,"also",302106694,"adj.all",0,"a","unselfish#1(unselfish%3:00:00::)","disregarding your own advantages and welfare over those of others","","unselfish"
"wicked",302524268,2,"adj.all",0,"a","wicked#1(wicked%3:00:00::)","morally bad in principle or practice","","wicked",1,50,"also",301553506,"adj.all",0,"a","immoral#1(immoral%3:00:00::)","deliberately violating accepted principles of right and wrong","","immoral"
"unsmooth",302246601,,"adj.all",0,"a","unsmooth#1(unsmooth%3:00:00::),rough#1(rough%3:00:00::)","having or caused by an irregular surface","trees with rough bark|rough ground|rough skin|rough blankets|his unsmooth face","unsmooth,rough",1,50,"also",301818303,"adj.all",0,"a","unpolished#1(unpolished%3:00:00::)","not carefully reworked or perfected or made smooth by polishing","dull unpolished shoes","unpolished"
"sociable",302265292,,"adj.all",0,"a","sociable#1(sociable%3:00:00::)","inclined to or conducive to companionship with others","a sociable occasion|enjoyed a sociable chat|a sociable conversation|Americans are sociable and gregarious","sociable",1,50,"also",301354411,"adj.all",0,"a","extroversive#1(extroversive%3:00:00::),extraversive#1(extraversive%3:00:00::)","directed outward; marked by interest in others or concerned with external reality","","extroversive,extraversive"
"loyal",301744628,,"adj.all",0,"a","patriotic#1(patriotic%3:00:00::),loyal#2(loyal%3:00:06::)","inspired by love for your country","","patriotic,loyal",2,50,"also",300964682,"adj.all",0,"a","loyal#1(loyal%3:00:00::)","steadfast in allegiance or duty","loyal subjects|loyal friends stood by him","loyal"
"passionate",301730098,7,"adj.all",0,"a","passionate#1(passionate%3:00:00::)","having or expressing strong emotions","","passionate",1,50,"also",300889038,"adj.all",0,"a","enthusiastic#1(enthusiastic%3:00:00::)","having or showing great excitement and interest","enthusiastic crowds filled the streets|an enthusiastic response|was enthusiastic about taking ballet lessons","enthusiastic"
"altruistic",300102370,,"adj.all",0,"a","selfless#1(selfless%3:00:00::),altruistic#1(altruistic%3:00:00::)","showing unselfish concern for the welfare of others","","selfless,altruistic",1,50,"also",302106694,"adj.all",0,"a","unselfish#1(unselfish%3:00:00::)","disregarding your own advantages and welfare over those of others","","unselfish"
"penitent",301747638,,"adj.all",0,"a","repentant#1(repentant%3:00:00::),penitent#1(penitent%3:00:00::)","feeling or expressing remorse for misdeeds","","repentant,penitent",1,50,"also",301154101,"adj.all",0,"a","regretful#1(regretful%3:00:00::),sorry#1(sorry%3:00:02::),bad#5(bad%3:00:09::)","feeling or expressing regret or sorrow or a sense of loss over something done or undone","felt regretful over his vanished youth|regretful over mistakes she had made|he felt bad about breaking the vase","regretful,sorry,bad"
"tolerable",302444314,,"adj.all",0,"a","tolerable#1(tolerable%3:00:00::)","capable of being borne or endured","the climate is at least tolerable","tolerable",1,50,"also",301765628,"adj.all",0,"a","permissible#1(permissible%3:00:00::),allowable#2(allowable%3:00:00::)","that may be permitted especially as according to rule","permissible behavior in school|a permissible tax deduction","permissible,allowable"
"friendly",301078461,25,"adj.all",0,"a","friendly#1(friendly%3:00:01::)","characteristic of or befitting a friend","friendly advice|a friendly neighborhood|the only friendly person here|a friendly host and hostess","friendly",1,50,"also",301249625,"adj.all",0,"a","amicable#1(amicable%3:00:00::)","characterized by friendship and good will","an amicable agreement","amicable"
"unconditioned",300559026,,"adj.all",0,"a","unconditional#1(unconditional%3:00:00::),unconditioned#2(unconditioned%3:00:01::)","not conditional","unconditional surrender","unconditional,unconditioned",2,50,"also",301920358,"adj.all",0,"a","unqualified#1(unqualified%3:00:02::)","not limited or restricted","an unqualified denial","unqualified"
"secondary",301859651,11,"adj.all",0,"a","secondary#1(secondary%3:00:01::)","being of second rank or importance or value; not direct or immediate","the stone will be hauled to a secondary crusher|a secondary source|a secondary issue|secondary streams","secondary",1,50,"also",301692896,"adj.all",0,"a","unoriginal#1(unoriginal%3:00:00::)","not original; not being or productive of something fresh and unusual","the manuscript contained unoriginal emendations|his life had been unoriginal, conforming completely to the given pattern","unoriginal"
